"asv_temp_id"	"blast_pass"	"accession"	"annotation"	"tax_id_species"	"pident"	"evalue"	"score"
"4ea84e3224e2c36a84ddb0ad2e86b554"	FALSE	"NR_028689.1"	"k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma;s__Acholeplasma vituli"	69473	85.58	5.86e-90	178
"4eb1158a903a4bc5682727c21479f03c"	TRUE	"NR_136804.1"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Desmospora;s__Desmospora profundinema"	1571184	98.182	1.95e-164	312
"4eb3cdf09b09c77e08fab8fce7f349d4"	FALSE	"NR_174324.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Caproicibacter;s__Caproicibacter fermentans"	2576756	95.77	1.2e-151	289
"4ecea36c96d90d2ef7ae644f36cdb65b"	TRUE	"NR_145612.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Leucobacter;s__Leucobacter japonicus"	1461259	99.099	4.21e-171	324
"4ee6312661e7984f90733351a0d1e4fe"	TRUE	"NR_181198.1"	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	2735723	99.526	7.81e-107	208
"4ef46c1f42ef17fcb337b93df78987a1"	FALSE	"NR_179276.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter butyricigenes"	2316025	95.166	2.59e-148	283
"4efc7172969202a366ca8875fe377991"	FALSE	"NR_147396.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium pacaense"	1917870	95.918	8.55e-87	172
"4f00cd6f8ff5c93922f8de4e9e235616"	FALSE	"NR_125464.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Anaerobacterium;s__Anaerobacterium chartisolvens"	1297424	89.091	2.72e-113	220
"4f01210d3244f3b421318fb0dd1c9d39"	FALSE	"NR_181896.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Ruaniaceae;g__Ruania;s__Ruania halotolerans"	2897773	94.895	9.38e-148	282
"4f53786c65787ea8ae5b7f435006bc37"	FALSE	"NR_112553.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter glycyrrhizinilyticus"	342942	96.587	2.98e-137	263
"4f5ce4e18edad89138cb9ba81c2abd65"	FALSE	"NR_179538.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium urinimassiliense"	1852382	94.26	9.41e-143	273
"4f5ec1128a357a080d202976dc637225"	FALSE	"NR_125464.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Anaerobacterium;s__Anaerobacterium chartisolvens"	1297424	90.583	1.46e-79	159
"4f6b8098770ddb1a03001b1760770c98"	FALSE	"NR_113410.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster bolteae"	208479	94.26	2.61e-143	274
"4f8afaa07f41580b0b449e73b3331540"	FALSE	"NR_146815.1"	"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Olegusella;s__Olegusella massiliensis"	1776381	94.581	3.56e-85	169
"4f9c37587b6e25c5834b4e7a652d6a59"	FALSE	"NR_025651.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Anaerotignum;s__Anaerotignum lactatifermentans"	160404	89.097	1.62e-110	215
"4f9c52c2d2d44c9e24b3a4b0ffd05081"	TRUE	"NR_041032.1"	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methylobacteriaceae;g__Methylobacterium;s__Methylobacterium brachiatum"	269660	100	1.93e-174	330
"4f9d6ebd1b141f627610dfa41fcd7847"	FALSE	"NR_040939.1"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Planifilum;s__Planifilum fulgidum"	201973	96.988	2.55e-158	301
"4fcf3ad51e16ad930b614b52c19662bd"	FALSE	"NR_125464.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Anaerobacterium;s__Anaerobacterium chartisolvens"	1297424	88.822	1.27e-111	217
"50272e07e337614b88a8af27c108e189"	TRUE	"NR_181198.1"	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	2735723	98.889	3.52e-136	261
"5051760eaa9c8e3bb7f27abbc9b5c074"	FALSE	"NR_125464.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Anaerobacterium;s__Anaerobacterium chartisolvens"	1297424	89.362	5.85e-115	223
"5057033d8cb93777c8c147aae09fd9aa"	TRUE	"NR_025242.1"	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia;s__Ralstonia insidiosa"	190721	100	1.93e-174	330
"5064c80c02173558e4971adb4af9a919"	FALSE	"NR_117380.1"	"k__Bacteria;p__Bacillota;c__Tissierellia;o__Tissierellales;f__Tepidimicrobiaceae;g__Tepidimicrobium;s__Tepidimicrobium ferriphilum"	285106	96.049	1.19e-151	289
"5072655ba314d5fd08afc3ed1a953d7b"	TRUE	"NR_026341.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Nocardiopsaceae;g__Nocardiopsis;s__Nocardiopsis listeri"	53440	100	1.5e-175	332
"50784939911ae707a6e997dbb86c0a09"	FALSE	"NR_156080.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix alysoides"	1469948	95.181	7.22e-149	284
"507a4626a5de96e5e7711b05a5221ea9"	TRUE	"NR_112558.1"	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli"	562	100	2.42e-168	319
"507a7979fd2a00c8c813ea45ba0e5ea8"	TRUE	"NR_108192.1"	"k__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Solirubrobacter;s__Solirubrobacter ginsenosidimutans"	490573	98.795	7.02e-169	320
"507ce7f7dcd6d4525e8d6d77f51a40c0"	TRUE	"NR_181198.1"	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	2735723	98.983	4.91e-150	286
"50b4ea793224f95b1c31de2b16f707a6"	TRUE	"NR_043589.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus stomatis"	341694	100	6.91e-174	329
"50bbb39634904cd9a9efdc7b2aa7c150"	FALSE	"NR_043544.1"	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Amorphaceae;g__Amorphus;s__Amorphus coralli"	340680	82.143	1.74e-55	116
"50e2ab6ff56131ea87f0020fea132ce9"	FALSE	"NR_146815.1"	"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Olegusella;s__Olegusella massiliensis"	1776381	95.067	3.02e-96	189
"50e4c641a426905759c656082de43973"	FALSE	"NR_043551.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Lactonifactor;s__Lactonifactor longoviformis"	341220	92.492	2.65e-133	256
"512eab41dfc19202eb567626e76f33bb"	FALSE	"NR_117905.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor muris"	879566	92.515	2.65e-133	256
"515a25d0df26fd3df7653a020e33d815"	TRUE	"NR_116119.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Saccharopolyspora;s__Saccharopolyspora gloriosae"	455344	100	1.17e-176	334
"5195a411858c3c88ee3f78340f72f1d8"	TRUE	"NR_026491.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	84024	100	5.93e-144	275
"519c908325c0a0de3065f67af03256c4"	FALSE	"NR_179296.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes dispar"	2585119	96.617	5.91e-124	239
"519ea82fce1c5eeb6d60ff036f23f0f1"	FALSE	"NR_044972.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Sporobacter;s__Sporobacter termitidis"	44749	93.976	3.37e-142	272
"51a9509d614fa5e81732ef9cd58b4281"	TRUE	"NR_117707.1"	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter;s__Achromobacter aegrifaciens"	1287736	100	2.58e-132	254
"51adf6fb44562a0f97d7dc33c32f0717"	TRUE	"NR_044054.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia wexlerae"	1121115	97.305	5.49e-160	304
"51af6353f0db85587bec472fd37c2989"	FALSE	"NR_113409.1"	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Amedibacillus;s__Amedibacillus dolichus"	31971	93.189	7.16e-134	257
"51de3dadeabd034002d995a65c93328d"	TRUE	"NR_104687.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia hansenii"	537007	100	5.37e-175	331
"5216dcf16cd40a7255522cf67ece3ea9"	FALSE	"NR_181880.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sangeribacter;s__Sangeribacter muris"	2880703	92.488	6.96e-83	165
"52355e352cf462e9e2ab46fbf4a55a24"	FALSE	"NR_118676.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium xylanophilum"	39497	96.97	7.51e-92	181
"523d709243dd0a54be3df9470ad5d43a"	TRUE	"NR_024733.1"	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Coprobacillaceae;g__Coprobacillus;s__Coprobacillus cateniformis"	1297794	99.611	2.64e-132	254
"524a3351fb9b5815f17d34f53bec6d8c"	FALSE	"NR_146687.1"	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Breznakia;s__Breznakia pachnodae"	265178	82.698	6.67e-80	160
"5290a5aa7e208822477ee200821ae27a"	FALSE	"NR_147396.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium pacaense"	1917870	92.355	1.59e-130	251
"529cf002f5823bdf0765e5048c34a31e"	FALSE	"NR_117905.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor muris"	879566	91.867	2.07e-129	249
"52a57365f7956d521451e3b6fc109337"	FALSE	"NR_173523.1"	"k__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Aggregatilineales;f__Aggregatilineaceae;g__Aggregatilinea;s__Aggregatilinea lenta"	913108	82.738	2.23e-79	159
"52cf7293c23f6a7060515b4c2f3b17e3"	TRUE	"NR_159292.1"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Pseudogracilibacillus;s__Pseudogracilibacillus endophyticus"	1534102	100	1.5e-175	332
"52ff8efa6737ad51930a68dbaea8974b"	FALSE	"NR_179975.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__Duncaniella muris"	2094150	93.976	1.21e-141	271
"531a92939923e14b828af564759d771f"	TRUE	"NR_041968.1"	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Buttiauxella;s__Buttiauxella agrestis"	1006004	100	5.37e-175	331
"535139460365d9294ab2a43a2a3968d0"	TRUE	"NR_114967.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Curtobacterium;s__Curtobacterium albidum"	50728	99.065	1.9e-164	312
"536e1b0dfea642a12f2f0c5557fa9c5f"	FALSE	"NR_145929.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Caproiciproducens;s__Caproiciproducens galactitolivorans"	642589	95.522	2.1e-87	173
"538447b27ff18ea1796f4ce8946a950a"	TRUE	"NR_174230.1"	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia aenigmatica"	2015348	100	1.93e-174	330
"539c418fee4f9031f8366949104d6462"	FALSE	"NR_148620.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnotalea;s__Lachnotalea glycerini"	1763509	93.675	1.57e-140	269
"53b4df3417759b97857a299493a387a3"	FALSE	"NR_146687.1"	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Breznakia;s__Breznakia pachnodae"	265178	86.751	1.25e-96	190
"53be82e8c2588f279a6c3cb6d6076178"	TRUE	"NR_102884.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Ruminococcus;s__Ruminococcus champanellensis"	213810	99.495	1.24e-99	195
"53e57f648cca97456282eb0bb5b9e6c5"	TRUE	"NR_040940.1"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Planifilum;s__Planifilum fimeticola"	201975	99.695	1.16e-171	325
"54441cef202eed6a3175c93aeb49cc95"	FALSE	"NR_117905.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor muris"	879566	92.145	1.23e-131	253
"5448ed26e74bf36459795a67cebbbd64"	FALSE	"NR_180431.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum gordoncarteri"	2530390	91.636	1.35e-105	206
"546a48ce9a3097876381fbf2debe4f93"	FALSE	"NR_180986.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Sporofaciens;s__Sporofaciens musculi"	2681861	94.718	6.32e-124	239
"54b02775c39dfd5464cd2f467ee6fd5b"	FALSE	"NR_026204.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__;s__[Clostridium] viride"	47246	96.697	3.3e-157	299
"54b173b012eca72e165ba0dd8800b95a"	FALSE	"NR_180797.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium porci"	2605778	93.091	2.88e-112	218
"54c069a71dddc7623f0c6de04ee69212"	FALSE	"NR_044289.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster lavalensis"	460384	90.964	5.79e-125	241
"54eaa7da384cf5bac319a06d13a2f670"	TRUE	"NR_108481.1"	"k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium oncorhynchi"	741074	100	8.47e-163	309
"54f2ce4280e1ec616bf785148c5af405"	FALSE	"NR_181387.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Christensenellaceae;g__Guopingia;s__Guopingia tenuis"	2763656	87.915	9.86e-108	210
"550006a143213502c3e0b0a2ac8ee60f"	FALSE	"NR_146687.1"	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Breznakia;s__Breznakia pachnodae"	265178	84.643	7.02e-74	149
"55063c2a0547eecc4019e9459a85132d"	TRUE	"NR_026330.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium callanderi"	53442	100	4.09e-171	324
"55174deb98dd5cbf3c526ba6658c4c28"	FALSE	"NR_179331.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Pusillibacter;s__Pusillibacter faecalis"	2714358	96.375	5.53e-155	295
"554de4f72934ff2f9a8773f80bbc850d"	TRUE	"NR_181880.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sangeribacter;s__Sangeribacter muris"	2880703	99.698	2.5e-173	328
"555a72c4bb3a63af9106326380c5daf8"	FALSE	"NR_179559.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Angelakisella;s__Angelakisella massiliensis"	1871018	94.562	2.01e-144	276
"55718e9c2cfd30647f01ddfbdf12978b"	TRUE	"NR_113321.1"	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter kobei"	208224	100	5.37e-175	331
"55774befb6535b636b616bc2d8e3e42a"	FALSE	"NR_181392.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Simiaoa;s__Simiaoa hominis"	2763665	94.277	7.28e-144	275
"557a10732794adaa9f66c7870af9a228"	TRUE	"NR_043054.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides alkalitolerans"	281714	100	4.18e-176	333
"55be45d0215a655cfb10bd26f5f3110b"	TRUE	"NR_171445.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides ferulae"	2340821	100	4.18e-176	333
"55c4b2f02c4ec7e07fab1ba79abf9b6c"	FALSE	"NR_043551.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Lactonifactor;s__Lactonifactor longoviformis"	341220	96.465	1.26e-89	177
"560bd46e0d6db15e6936f9eb56814ffe"	TRUE	"NR_180431.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum gordoncarteri"	2530390	97.046	3.18e-111	216
"561e09e19cc7b5edb6082927dc447cea"	FALSE	"NR_179296.1"	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes dispar"	2585119	96.624	1.48e-109	213
"562b615787188bcf0fb14bdefc959d66"	FALSE	"NR_044675.2"	"k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma;s__Anaeroplasma bactoclasticum"	2088	93.519	4.28e-136	261
"5630770d242ce4abba9978cb1cbea49d"	TRUE	"NR_074436.1"	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	239935	100	2.06e-102	200
"5642f12c74c2150174db5e432eb1b900"	TRUE	"NR_169461.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Kocuria;s__Kocuria massiliensis"	1926282	100	4.18e-176	333
"564d41db44e62e165eeb2d55d01641b2"	FALSE	"NR_144735.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus massiliensis"	1745713	95.468	5.57e-150	286
"5679108825c92e38f3e739727847d7ec"	TRUE	"NR_179426.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Intestinimonas;s__Intestinimonas gabonensis"	1702285	97.885	2.54e-163	310
"568d410b4037a1ee1f661fd4b2944963"	TRUE	"NR_042551.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Agrococcus;s__Agrococcus jejuensis"	399736	100	4.18e-176	333
"56aa21a21c963210f077b200b8c6d6be"	TRUE	"NR_149227.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Microlunatus;s__Microlunatus aerolatus"	1743263	97.297	4.27e-161	306
"56aff4b24c13cbe5b62a55992281394a"	TRUE	"NR_173546.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Antrihabitans;s__Antrihabitans stalactiti"	2584121	100	4.18e-176	333
"56b5bc23ac44f4af6ecebc31743ce795"	FALSE	"NR_121737.1"	"k__Bacteria;p__Tenericutes;c__Mollicutes;o__Entomoplasmatales;f__Spiroplasmataceae;g__Spiroplasma;s__Spiroplasma culicicola"	1276246	86.164	2.71e-93	184
"56b7ac679ca96cedc4ea25826bbbd056"	TRUE	"NR_121696.1"	"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia equolifaciens"	446660	98.171	2.51e-163	310
"56cb1184e35ef52e99c4544fe8aed2b3"	FALSE	"NR_146687.1"	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Breznakia;s__Breznakia pachnodae"	265178	85.804	1.26e-91	181
"56f13ed069a2f03786aa30a6a5702c46"	TRUE	"NR_113925.1"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus cremoris"	1359	100	1.93e-174	330
"574a14a86ec44762d8a93d33774e0c2c"	TRUE	"NR_134130.1"	"k__Bacteria;p__Bacillota;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus stercorisuis"	1436965	98.154	1.16e-161	307
"575059a3521d9aec3603cdf0155ff32d"	TRUE	"NR_156080.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix alysoides"	1469948	99.398	3.24e-172	326
"575d53ba478a33edae296bc244d67ee5"	FALSE	"NR_115693.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Gracilibacteraceae;g__Gracilibacter;s__Gracilibacter thermotolerans"	694434	95.482	1.55e-150	287
"5766f89c1025590086626e6243207110"	FALSE	"NR_043544.1"	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Amorphaceae;g__Amorphus;s__Amorphus coralli"	340680	82.143	1.74e-55	116
"5777e7f0b1815c0358bb4f0aa4d02ae5"	TRUE	"NR_114777.2"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus avium"	1140002	99.699	6.97e-174	329
"578d354c5a06c173ac96bc7ed5ca3757"	TRUE	"NR_178255.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Fusimonas;s__Fusimonas intestini"	1408099	97.892	7.07e-164	311
"579b66d1960ba55d87ad946b0d45efb5"	FALSE	"NR_181263.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Faecalicatena;s__Faecalicatena faecalis"	2726362	94.904	6.9e-139	266
"57a316766db01de5809407720192f5b6"	TRUE	"NR_116965.1"	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Marmoricola;s__Marmoricola scoriae"	642780	100	4.18e-176	333
"57bd89f479f4d9f9382136ecb4a3a19b"	FALSE	"NR_173607.1"	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Parvibaculaceae;g__Kaustia;s__Kaustia mangrovi"	2593653	84.916	3.79e-45	97
"57bdee41dcbbac8407fef35ccef1d278"	TRUE	"NR_171444.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia argi"	1912897	100	5.37e-175	331
"57dbd4367341e1c20e5fb3cc360a0f89"	TRUE	"NR_178255.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Fusimonas;s__Fusimonas intestini"	1408099	97.289	1.53e-160	305
"57e4b584327d1a0912ff5755fe566e4f"	TRUE	"NR_115283.1"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus halotolerans"	260554	100	2.42e-168	319
"57f67f42a2e14550802c1675a0430dc9"	TRUE	"NR_026491.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	84024	99.032	2.38e-158	301
"581a10d3ca0046658b7a55ca9cb6cdd4"	FALSE	"NR_036928.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Hungatella;s__Hungatella hathewayi"	154046	94.26	2.61e-143	274
"581a5b0b43d7c4df3df52e2d2d70adf3"	TRUE	"NR_152013.1"	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter;s__Achromobacter agilis"	1353888	100	3.11e-167	317
"58320a84d07a019cd724d5a6005cb432"	TRUE	"NR_118423.1"	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Aurantimonadaceae;g__Aureimonas;s__Aureimonas ferruginea"	1198454	99.697	8.96e-173	327
"587cdcf8f86ec2165973d781ab8f92b5"	FALSE	"NR_114087.1"	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Cerasibacillus;s__Cerasibacillus quisquiliarum"	227865	94.578	1.56e-145	278
"589d8b723d3b8b32a9a194b498087886"	FALSE	"NR_117905.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor muris"	879566	96.386	5.55e-155	295
"58b2cab3375e52087524ee4ded07c0b2"	FALSE	"NR_173632.1"	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Novisyntrophococcus;s__Novisyntrophococcus fermenticellae"	2068655	95.166	2.59e-148	283
