"ASVId"	"taxid"	"accession"	"species"	"query_length"	"align_length"	"nident"	"pident"	"bitscore"	"evalue"	"score"	"tax_id_species"	"taxon"	"species_short"	"name"	"length_ratio"	"pident_97"	"length_ratio_1.1"	"passed"
"196ea6fbbc81c0e1ccfaa7f78e7cdf4e"	1761452	"NR_178896.1"	"Glycomyces sediminimaris strain UTMC 2460 16S ribosomal RNA, partial sequence"	333	333	332	99.7	610	1.95e-174	330	1761452	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Glycomycetales;f__Glycomycetaceae;g__Glycomyces;s__Glycomyces sediminimaris"	"Glycomyces_sediminimaris"	"Glycomyces_sediminimaris;333;99.7"	1	TRUE	TRUE	TRUE
"19d6b53f148a4cccd087666096b23f84"	1417852	"NR_144611.1"	"Flintibacter butyricus strain BLS21 16S ribosomal RNA, partial sequence"	331	312	308	98.718	555	9.18e-158	300	1417852	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Flintibacter;s__Flintibacter butyricus"	"Flintibacter_butyricus"	"Flintibacter_butyricus;312;98.718"	1.06089743589744	TRUE	TRUE	TRUE
"1a2d1c6ea02cc33026efef581b8731a1"	324831	"NR_075051.2"	"Lactobacillus gasseri ATCC 33323 = JCM 1131 16S ribosomal RNA, complete sequence"	271	271	271	100	501	9.76e-142	271	324831	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	"Lactobacillus_gasseri"	"Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_paragasseri;Lactobacillus_taiwanensis;271;100"	1	TRUE	TRUE	TRUE
"1a6d7eab6b96eee1c8b8998cddbcb7c0"	1572644	"NR_135869.1"	"Microbacterium proteolyticum strain RZ36 16S ribosomal RNA, partial sequence"	333	333	333	100	616	4.18e-176	333	1572644	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium proteolyticum"	"Microbacterium_proteolyticum"	"Microbacterium_proteolyticum;333;100"	1	TRUE	TRUE	TRUE
"1a737aa8d33f87183ba1946e79891cba"	2584121	"NR_173546.1"	"Antrihabitans stalactiti strain YC2-7 16S ribosomal RNA, partial sequence"	325	325	325	100	601	1.14e-171	325	2584121	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Corynebacteriales;f__Nocardiaceae;g__Antrihabitans;s__Antrihabitans stalactiti"	"Antrihabitans_stalactiti"	"Antrihabitans_stalactiti;Antrihabitans_stalagmiti;Rhodococcus_cavernicola;Rhodococcus_corynebacterioides;Rhodococcus_trifolii;325;100"	1	TRUE	TRUE	TRUE
"1a76791b1610557511ccf91a3384deb2"	1211774	"NR_028798.1"	"Bosea eneae 34614 16S ribosomal RNA, partial sequence"	330	330	329	99.697	604	8.96e-173	327	1211774	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Boseaceae;g__Bosea;s__Bosea eneae"	"Bosea_eneae"	"Bosea_eneae;Bosea_massiliensis;Bosea_psychrotolerans;Bosea_vestrisii;330;99.697"	1	TRUE	TRUE	TRUE
"1ae836db75c3d828fffd7955c84a1aae"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	230	230	230	100	425	5.07e-119	230	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;230;100"	1	TRUE	TRUE	TRUE
"1af2209a82e4bc90b10f763d81f7e153"	96230	"NR_036805.1"	"Legionella fallonii strain LLAP10 16S ribosomal RNA gene, partial sequence"	332	332	327	98.494	586	3.27e-167	317	96230	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__Legionella fallonii"	"Legionella_fallonii"	"Legionella_fallonii;332;98.494"	1	TRUE	TRUE	TRUE
"1b25fd51243cea00049596e1ddb340ea"	28202	"NR_024943.1"	"Peredibacter starrii strain A3.12 16S ribosomal RNA, partial sequence"	332	331	323	97.583	568	1.18e-161	307	28202	"k__Bacteria;p__Pseudomonadota;c__Oligoflexia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__Peredibacter starrii"	"Peredibacter_starrii"	"Peredibacter_starrii;331;97.583"	1.00302114803625	TRUE	TRUE	TRUE
"1b78ec47971cb1ca52701d7201d667db"	1579	"NR_117812.1"	"Lactobacillus acidophilus strain JCM 1132 16S ribosomal RNA, partial sequence"	245	245	245	100	453	2.49e-127	245	1579	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus acidophilus"	"Lactobacillus_acidophilus"	"Lactobacillus_acidophilus;Lactobacillus_amylovorus;Lactobacillus_crispatus;Lactobacillus_gasseri;Lactobacillus_hamsteri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_kalixensis;Lactobacillus_kitasatonis;Lactobacillus_paragasseri;Lactobacillus_rodentium;Lactobacillus_taiwanensis;Lactobacillus_ultunensis;245;100"	1	TRUE	TRUE	TRUE
"1ba25a10a24e71395c7ca66ea9d84b8d"	1650661	"NR_179410.1"	"Clostridium phoceensis strain GD3 16S ribosomal RNA, partial sequence"	331	331	327	98.792	590	2.52e-168	319	1650661	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis"	"Clostridium_phoceensis"	"Clostridium_phoceensis;Intestinimonas_gabonensis;331;98.792"	1	TRUE	TRUE	TRUE
"1bacdf02ec792cd92f482b6940c730b5"	2292705	"NR_180162.1"	"Paenibacillus paeoniae strain M4BSY-1 16S ribosomal RNA, partial sequence"	331	331	328	99.094	595	5.41e-170	322	2292705	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus paeoniae"	"Paenibacillus_paeoniae"	"Paenibacillus_paeoniae;Paenibacillus_pinisoli;331;99.094"	1	TRUE	TRUE	TRUE
"1bdbfd080249464d26dc18113519ad92"	456493	"NR_044375.1"	"Saccharibacillus sacchari strain GR21 16S ribosomal RNA, partial sequence"	331	331	330	99.698	606	2.5e-173	328	456493	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Saccharibacillus;s__Saccharibacillus sacchari"	"Saccharibacillus_sacchari"	"Saccharibacillus_sacchari;331;99.698"	1	TRUE	TRUE	TRUE
"1be1c38c14f9b3758279052b4823bb0d"	1353888	"NR_152013.1"	"Achromobacter agilis strain LMG 3411 16S ribosomal RNA, partial sequence"	330	324	316	97.531	555	9.15e-158	300	1353888	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter;s__Achromobacter agilis"	"Achromobacter_agilis"	"Achromobacter_agilis;Achromobacter_anxifer;Achromobacter_denitrificans;Achromobacter_dolens;Achromobacter_insuavis;Achromobacter_veterisilvae;Achromobacter_xylosoxidans;Bordetella_hinzii;Bordetella_tumulicola;324;97.531"	1.01851851851852	TRUE	TRUE	TRUE
"1bfe4551dba1acdf4fd759b0cac857b4"	656366	"NR_117254.1"	"Arthrobacter alpinus strain S6-3 16S ribosomal RNA, partial sequence"	333	333	333	100	616	4.18e-176	333	656366	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter alpinus"	"Arthrobacter_alpinus"	"Arthrobacter_alpinus;Arthrobacter_cryoconiti;Arthrobacter_ginsengisoli;Arthrobacter_globiformis;Arthrobacter_humicola;Arthrobacter_livingstonensis;Arthrobacter_nitrophenolicus;Arthrobacter_oryzae;Arthrobacter_pascens;Arthrobacter_pokkalii;Arthrobacter_psychrochitiniphilus;Arthrobacter_sedimenti;Arthrobacter_ulcerisalmonis;Paeniglutamicibacter_cryotolerans;Pseudarthrobacter_chlorophenolicus;Pseudarthrobacter_defluvii;Pseudarthrobacter_enclensis;Pseudarthrobacter_equi;Pseudarthrobacter_oxydans;Pseudarthrobacter_phenanthrenivorans;Pseudarthrobacter_polychromogenes;Pseudarthrobacter_psychrotolerans;Pseudarthrobacter_scleromae;Pseudarthrobacter_siccitolerans;Pseudarthrobacter_sulfonivorans;Streptomyces_libani;333;100"	1	TRUE	TRUE	TRUE
"1c26e37e0a482348139194d1afd74007"	324831	"NR_075051.2"	"Lactobacillus gasseri ATCC 33323 = JCM 1131 16S ribosomal RNA, complete sequence"	368	350	347	99.143	628	5.98e-180	340	324831	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	"Lactobacillus_gasseri"	"Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_paragasseri;Lactobacillus_taiwanensis;350;99.143"	1.05142857142857	TRUE	TRUE	TRUE
"1c399927488fb95f087a7c5a30fdf5bf"	28038	"NR_114915.1"	"Latilactobacillus curvatus strain LMG 9198 16S ribosomal RNA, partial sequence"	332	332	332	100	614	1.5e-175	332	28038	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Latilactobacillus;s__Latilactobacillus curvatus"	"Latilactobacillus_curvatus"	"Latilactobacillus_curvatus;Latilactobacillus_sakei;332;100"	1	TRUE	TRUE	TRUE
"1c3ebbadbc24f0fd4f0177f601bcfbc0"	2528239	"NR_180566.1"	"Agrobacterium cavarae strain RZME10 16S ribosomal RNA, partial sequence"	317	317	317	100	586	3.11e-167	317	2528239	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Agrobacterium;s__Agrobacterium cavarae"	"Agrobacterium_cavarae"	"Agrobacterium_cavarae;317;100"	1	TRUE	TRUE	TRUE
"1c59ca561025bcb71e97f3d2133ffe61"	90371	"NR_074910.1"	"Salmonella enterica subsp. enterica serovar Typhimurium strain LT2 16S ribosomal RNA, partial sequence"	320	320	320	100	592	6.75e-169	320	90371	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica"	"Salmonella_enterica"	"Salmonella_enterica;320;100"	1	TRUE	TRUE	TRUE
"1c6536952a37f445ab4bc6fdb4209010"	1156986	"NR_117407.1"	"Rickettsiella massiliensis 20B 16S ribosomal RNA, partial sequence"	340	340	330	97.059	571	9.39e-163	309	1156986	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Rickettsiella;s__Rickettsiella massiliensis"	"Rickettsiella_massiliensis"	"Rickettsiella_massiliensis;340;97.059"	1	TRUE	TRUE	TRUE
"1c82a6d76322351429fb3c0022893b9f"	2726362	"NR_181263.1"	"Faecalicatena faecalis strain AGMB00832 16S ribosomal RNA, partial sequence"	216	216	212	98.148	377	1.34e-104	204	2726362	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Faecalicatena;s__Faecalicatena faecalis"	"Faecalicatena_faecalis"	"Faecalicatena_faecalis;Sporofaciens_musculi;216;98.148"	1	TRUE	TRUE	TRUE
"1c842da374d7a46ab8a1f4008f975594"	2615184	"NR_180420.1"	"Microbacterium algeriense strain G1 16S ribosomal RNA, partial sequence"	325	325	325	100	601	1.14e-171	325	2615184	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium algeriense"	"Microbacterium_algeriense"	"Microbacterium_algeriense;Microbacterium_hydrocarbonoxydans;Microbacterium_maritypicum;Microbacterium_phyllosphaerae;Microbacterium_saperdae;325;100"	1	TRUE	TRUE	TRUE
"1ce27709ae1b62b87838b9ff3c52ee31"	2108523	"NR_173697.1"	"Lawsonibacter asaccharolyticus strain 3BBH22 16S ribosomal RNA, partial sequence"	331	331	324	97.885	573	2.54e-163	310	2108523	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter asaccharolyticus"	"Lawsonibacter_asaccharolyticus"	"Lawsonibacter_asaccharolyticus;331;97.885"	1	TRUE	TRUE	TRUE
"1d2544feac984bdf04b08843a3cccf84"	1534408	"NR_178592.1"	"Rhizobium yantingense strain H66 16S ribosomal RNA, partial sequence"	330	330	330	100	610	1.93e-174	330	1534408	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Endobacterium;s__Endobacterium yantingense"	"Rhizobium_yantingense"	"Rhizobium_yantingense;330;100"	1	TRUE	TRUE	TRUE
"1d504a7029da077b8a2747e4252d2a0e"	2219695	"NR_179494.1"	"Luxibacter massiliensis strain Marseille-P5551 16S ribosomal RNA, partial sequence"	200	198	195	98.485	350	2.68e-96	189	2219695	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Luxibacter;s__Luxibacter massiliensis"	"Luxibacter_massiliensis"	"Luxibacter_massiliensis;198;98.485"	1.01010101010101	TRUE	TRUE	TRUE
"1d7fb3ea020e7d5c594e09a86a50d504"	1471761	"NR_136797.1"	"Novibacillus thermophilus strain SG-1 16S ribosomal RNA, partial sequence"	331	331	323	97.583	568	1.18e-161	307	1471761	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Novibacillus;s__Novibacillus thermophilus"	"Novibacillus_thermophilus"	"Novibacillus_thermophilus;331;97.583"	1	TRUE	TRUE	TRUE
"1da27bbf7aab39140f9ef28afa4d2dfb"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	246	246	246	100	455	6.97e-128	246	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;246;100"	1	TRUE	TRUE	TRUE
"1e25da2d2afa22f02e66b5d44b24848c"	1404245	"NR_121782.1"	"Corynebacterium glyciniphilum AJ 3170 16S ribosomal RNA, partial sequence"	333	333	333	100	616	4.18e-176	333	1404245	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium glyciniphilum"	"Corynebacterium_glyciniphilum"	"Corynebacterium_glyciniphilum;333;100"	1	TRUE	TRUE	TRUE
"1e6f77992aab2b57baf4470ca0ed8ca0"	1689270	"NR_179423.1"	"Intestinimonas timonensis strain GD4 16S ribosomal RNA, partial sequence"	331	331	322	97.281	562	5.49e-160	304	1689270	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Intestinimonas;s__Intestinimonas timonensis"	"Intestinimonas_timonensis"	"Intestinimonas_timonensis;331;97.281"	1	TRUE	TRUE	TRUE
"1ead59b427a3e3efb3328cdc4d1e52f6"	1810851	"NR_152648.1"	"Microbacterium diaminobutyricum strain RZ63 16S ribosomal RNA, partial sequence"	333	333	333	100	616	4.18e-176	333	1810851	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium diaminobutyricum"	"Microbacterium_diaminobutyricum"	"Microbacterium_diaminobutyricum;Microbacterium_endophyticum;Microbacterium_halimionae;Microbacterium_sediminicola;333;100"	1	TRUE	TRUE	TRUE
"1eccb0e7f2a180d7c37074567c2e922b"	324831	"NR_075051.2"	"Lactobacillus gasseri ATCC 33323 = JCM 1131 16S ribosomal RNA, complete sequence"	354	350	348	99.429	634	0	343	324831	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	"Lactobacillus_gasseri"	"Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_paragasseri;Lactobacillus_taiwanensis;350;99.429"	1.01142857142857	TRUE	TRUE	TRUE
"1ee4503fd1c8d95a467316ecb7055539"	36826	"NR_029157.1"	"Clostridium botulinum A strain ELTDK 103 16S ribosomal RNA, partial sequence"	332	332	332	100	614	1.5e-175	332	36826	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum"	"Clostridium_botulinum"	"Clostridium_botulinum;Clostridium_combesii;Clostridium_sporogenes;332;100"	1	TRUE	TRUE	TRUE
"1eeb84bdb0f4c9b676a349570510da80"	2735723	"NR_181198.1"	"Turicibacter bilis strain MMM721 16S ribosomal RNA, partial sequence"	328	328	325	99.085	590	2.49e-168	319	2735723	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	"Turicibacter_bilis"	"Turicibacter_bilis;328;99.085"	1	TRUE	TRUE	TRUE
"1ef9a3cfc05824acdc72c1a0e2a4dda1"	429728	"NR_044213.1"	"Devosia crocina strain IPL20 16S ribosomal RNA, partial sequence"	330	330	326	98.788	588	9.03e-168	318	429728	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Devosiaceae;g__Devosia;s__Devosia crocina"	"Devosia_crocina"	"Devosia_crocina;Devosia_lucknowensis;Devosia_riboflavina;Devosia_sediminis;330;98.788"	1	TRUE	TRUE	TRUE
"1effc23d256695bbbf98bebbce3d4dc5"	1960589	"NR_171459.1"	"Alkalihalobacillus urbisdiaboli strain FJAT-45385 16S ribosomal RNA, partial sequence"	332	332	326	98.193	579	5.47e-165	313	1960589	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Alkalihalobacillus;s__Alkalihalobacillus urbisdiaboli"	"Alkalihalobacillus_urbisdiaboli"	"Alkalihalobacillus_urbisdiaboli;Bacillus_solitudinis;332;98.193"	1	TRUE	TRUE	TRUE
"1f553491efebf8fd8036448e5a444e17"	1352928	"NR_156875.1"	"Haloactinomyces albus strain AFM 10258 16S ribosomal RNA, partial sequence"	334	334	328	98.204	584	1.18e-166	316	1352928	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinopolysporales;f__Actinopolysporaceae;g__Haloactinomyces;s__Haloactinomyces albus"	"Haloactinomyces_albus"	"Haloactinomyces_albus;334;98.204"	1	TRUE	TRUE	TRUE
"1f7520170ec777c531476aed4f2b8d00"	1522	"NR_029164.1"	"[Clostridium] innocuum strain B-3 16S ribosomal RNA, partial sequence"	323	318	317	99.686	582	4.1e-166	315	1522	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Coprobacillaceae;g__Thomasclavelia;s__[Clostridium] innocuum"	"[Clostridium]_innocuum"	"[Clostridium]_innocuum;318;99.686"	1.01572327044025	TRUE	TRUE	TRUE
"1fbc231fd246bfcb81b8ce081fa13855"	94868	"NR_028726.1"	"Lacrimispora algidixylanolytica strain SPL73 16S ribosomal RNA, partial sequence"	331	331	323	97.583	568	1.18e-161	307	94868	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lacrimispora;s__Lacrimispora algidixylanolytica"	"Lacrimispora_algidixylanolytica"	"Lacrimispora_algidixylanolytica;331;97.583"	1	TRUE	TRUE	TRUE
"2006e0e4f7d0795ed68f37152c59a0da"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	367	350	347	99.143	628	5.96e-180	340	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;350;99.143"	1.04857142857143	TRUE	TRUE	TRUE
"2008275432a5470f8b5fe8dd259728b8"	2735723	"NR_181198.1"	"Turicibacter bilis strain MMM721 16S ribosomal RNA, partial sequence"	226	226	225	99.558	412	3.87e-115	223	2735723	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	"Turicibacter_bilis"	"Turicibacter_bilis;Turicibacter_sanguinis;226;99.558"	1	TRUE	TRUE	TRUE
"2097acd581bc71f0c89a1bf0a143920c"	153731	"NR_028944.1"	"Microbacterium aerolatum strain V-73 16S ribosomal RNA, partial sequence"	333	333	332	99.7	610	1.95e-174	330	153731	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium aerolatum"	"Microbacterium_aerolatum"	"Microbacterium_aerolatum;Microbacterium_caowuchunii;Microbacterium_ginsengiterrae;Microbacterium_mitrae;Microbacterium_paraoxydans;333;99.7"	1	TRUE	TRUE	TRUE
"20ac462d294e42956362f94a0055cfd1"	393267	"NR_115867.1"	"Microterricola gilva strain SSWW-21 16S ribosomal RNA, partial sequence"	333	333	331	99.399	604	9.05e-173	327	393267	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microterricola;s__Microterricola gilva"	"Microterricola_gilva"	"Microterricola_gilva;333;99.399"	1	TRUE	TRUE	TRUE
"213a1ce7a7583f9f5a9ba8fcf49fa6d4"	324831	"NR_075051.2"	"Lactobacillus gasseri ATCC 33323 = JCM 1131 16S ribosomal RNA, complete sequence"	265	265	265	100	490	2.07e-138	265	324831	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	"Lactobacillus_gasseri"	"Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_paragasseri;Lactobacillus_taiwanensis;265;100"	1	TRUE	TRUE	TRUE
"2168ea571d65ebc6ea13e5a561d44b74"	1930061	"NR_173522.1"	"Litorihabitans aurantiacus strain HIsM16-52 16S ribosomal RNA, partial sequence"	334	334	333	99.701	612	5.43e-175	331	1930061	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Beutenbergiaceae;g__Litorihabitans;s__Litorihabitans aurantiacus"	"Litorihabitans_aurantiacus"	"Litorihabitans_aurantiacus;Serinibacter_arcticus;334;99.701"	1	TRUE	TRUE	TRUE
"229138bdd7d280236427a8e8c0b5fb8b"	84024	"NR_026491.1"	"Clostridium disporicum strain DS1 16S ribosomal RNA, partial sequence"	331	331	328	99.094	595	5.41e-170	322	84024	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	"Clostridium_disporicum"	"Clostridium_disporicum;Clostridium_saudiense;331;99.094"	1	TRUE	TRUE	TRUE
"22a0fb78b175d91811473898d3bb006c"	71237	"NR_024670.1"	"Mammaliicoccus vitulinus strain ATCC 51145 16S ribosomal RNA, partial sequence"	332	332	332	100	614	1.5e-175	332	71237	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Mammaliicoccus;s__Mammaliicoccus vitulinus"	"Mammaliicoccus_vitulinus"	"Mammaliicoccus_vitulinus;332;100"	1	TRUE	TRUE	TRUE
"22a210c772cdd6823495901d3a5d3997"	1519	"NR_044718.2"	"Clostridium tyrobutyricum strain ATCC 25755 16S ribosomal RNA, partial sequence"	332	332	332	100	614	1.5e-175	332	1519	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium tyrobutyricum"	"Clostridium_tyrobutyricum"	"Clostridium_tyrobutyricum;332;100"	1	TRUE	TRUE	TRUE
"22b5eadee5fa88046cc5aae29878d689"	145483	"NR_115033.1"	"Frigoribacterium faeni strain DSM 10309 16S ribosomal RNA, partial sequence"	333	333	333	100	616	4.18e-176	333	145483	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Frigoribacterium;s__Frigoribacterium faeni"	"Frigoribacterium_faeni"	"Frigoribacterium_faeni;Microterricola_viridarii;333;100"	1	TRUE	TRUE	TRUE
"22c7a951636718f9c304088c194c39b0"	37734	"NR_119280.1"	"Enterococcus casseliflavus strain NCIMB 11449 16S ribosomal RNA, partial sequence"	332	332	332	100	614	1.5e-175	332	37734	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus casseliflavus"	"Enterococcus_casseliflavus"	"Enterococcus_casseliflavus;Enterococcus_gallinarum;Enterococcus_innesii;Enterococcus_saccharolyticus;332;100"	1	TRUE	TRUE	TRUE
"2304b7649e82d71e662fcebac3c13404"	1473572	"NR_145559.1"	"Paenibacillus populi strain LAM0705 16S ribosomal RNA, partial sequence"	331	331	329	99.396	601	1.16e-171	325	1473572	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus populi"	"Paenibacillus_populi"	"Paenibacillus_populi;331;99.396"	1	TRUE	TRUE	TRUE
"2310acce0cb86eb9404d4217ebdf66c7"	84024	"NR_026491.1"	"Clostridium disporicum strain DS1 16S ribosomal RNA, partial sequence"	208	208	208	100	385	7.69e-107	208	84024	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	"Clostridium_disporicum"	"Clostridium_disporicum;Clostridium_saudiense;208;100"	1	TRUE	TRUE	TRUE
"2345f81f6370d8472ca982671fbb9069"	1650661	"NR_179410.1"	"Clostridium phoceensis strain GD3 16S ribosomal RNA, partial sequence"	200	198	195	98.485	350	2.68e-96	189	1650661	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis"	"Clostridium_phoceensis"	"Clostridium_phoceensis;198;98.485"	1.01010101010101	TRUE	TRUE	TRUE
"237fbdbfb3b325fdd2da2b116f5ed4ac"	429728	"NR_044213.1"	"Devosia crocina strain IPL20 16S ribosomal RNA, partial sequence"	330	330	325	98.485	582	4.2e-166	315	429728	"k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Devosiaceae;g__Devosia;s__Devosia crocina"	"Devosia_crocina"	"Devosia_crocina;Devosia_lucknowensis;Devosia_riboflavina;Devosia_sediminis;330;98.485"	1	TRUE	TRUE	TRUE
"2401f87b84be9c1011df27e0b4017f14"	84024	"NR_026491.1"	"Clostridium disporicum strain DS1 16S ribosomal RNA, partial sequence"	331	331	331	100	612	5.37e-175	331	84024	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	"Clostridium_disporicum"	"Clostridium_disporicum;Clostridium_saudiense;331;100"	1	TRUE	TRUE	TRUE
