"ASVId"	"taxid"	"accession"	"species"	"query_length"	"align_length"	"nident"	"pident"	"bitscore"	"evalue"	"score"	"tax_id_species"	"taxon"	"species_short"	"name"	"length_ratio"	"pident_97"	"length_ratio_1.1"	"passed"
"3f4a6382d16ac4d0b2eb025b30a1420b"	290054	"NR_104907.1"	"Eubacterium coprostanoligenes strain HL 16S ribosomal RNA, partial sequence"	200	200	197	98.5	353	2.07e-97	191	290054	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium coprostanoligenes"	"Eubacterium_coprostanoligenes"	"Eubacterium_coprostanoligenes;200;98.5"	1	TRUE	TRUE	TRUE
"3f77afcdec7190591ec79c3911894677"	1702285	"NR_179426.1"	"Intestinimonas gabonensis strain GM5 16S ribosomal RNA, partial sequence"	331	331	323	97.583	568	1.18e-161	307	1702285	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Intestinimonas;s__Intestinimonas gabonensis"	"Intestinimonas_gabonensis"	"Intestinimonas_gabonensis;331;97.583"	1	TRUE	TRUE	TRUE
"3fd2f1f4e758e24541299d48853dd1d3"	2880703	"NR_181880.1"	"Sangeribacter muris strain A43 16S ribosomal RNA, partial sequence"	200	200	200	100	370	2.06e-102	200	2880703	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sangeribacter;s__Sangeribacter muris"	"Sangeribacter_muris"	"Sangeribacter_muris;200;100"	1	TRUE	TRUE	TRUE
"403cfb42247f352b8ab70514eedf5c51"	2880703	"NR_181880.1"	"Sangeribacter muris strain A43 16S ribosomal RNA, partial sequence"	331	331	330	99.698	606	2.5e-173	328	2880703	"k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sangeribacter;s__Sangeribacter muris"	"Sangeribacter_muris"	"Sangeribacter_muris;331;99.698"	1	TRUE	TRUE	TRUE
"4065400ef306e55bcaa8b69721dc1b1b"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	368	343	342	99.708	627	2.15e-179	339	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;343;99.708"	1.07288629737609	TRUE	TRUE	TRUE
"408fb970a26275fc8ca119a06ac4e215"	1776391	"NR_144740.1"	"Romboutsia timonensis strain DR1 16S ribosomal RNA, partial sequence"	329	329	329	100	608	6.91e-174	329	1776391	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;g__Romboutsia;s__Romboutsia timonensis"	"Romboutsia_timonensis"	"Romboutsia_timonensis;329;100"	1	TRUE	TRUE	TRUE
"4105a82c6b4905befeade64370e69576"	1585982	"NR_178707.1"	"Citrobacter bitternis strain SKKU-TP7 16S ribosomal RNA, partial sequence"	331	331	330	99.698	606	2.5e-173	328	1585982	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter bitternis"	"Citrobacter_bitternis"	"Citrobacter_bitternis;Phytobacter_palmae;Yokenella_regensburgei;331;99.698"	1	TRUE	TRUE	TRUE
"414a21dca6b255005d10faf6eeb646c4"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	208	208	208	100	385	7.69e-107	208	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;208;100"	1	TRUE	TRUE	TRUE
"417274827dec211536170de53ae5dd6d"	2763665	"NR_181392.1"	"Simiaoa hominis strain H15 16S ribosomal RNA, partial sequence"	255	255	249	97.647	438	7.3e-123	237	2763665	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Simiaoa;s__Simiaoa hominis"	"Simiaoa_hominis"	"Simiaoa_hominis;255;97.647"	1	TRUE	TRUE	TRUE
"42014164437ac205ed22049374e98b85"	2683611	"NR_165697.1"	"Brevibacterium anseongense strain Gsoil 188 16S ribosomal RNA, partial sequence"	333	333	333	100	616	4.18e-176	333	2683611	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium anseongense"	"Brevibacterium_anseongense"	"Brevibacterium_anseongense;333;100"	1	TRUE	TRUE	TRUE
"4268e000424ba11f9ca0d507b78b20c2"	50728	"NR_114967.1"	"Curtobacterium albidum strain DSM 20512 16S ribosomal RNA, partial sequence"	333	333	333	100	616	4.18e-176	333	50728	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Curtobacterium;s__Curtobacterium albidum"	"Curtobacterium_albidum"	"Curtobacterium_albidum;Curtobacterium_ammoniigenes;Curtobacterium_citreum;Curtobacterium_gossypii;Curtobacterium_oceanosedimentum;Curtobacterium_oryzae;333;100"	1	TRUE	TRUE	TRUE
"42698386e93b6f080890af6ee15b3296"	1776391	"NR_144740.1"	"Romboutsia timonensis strain DR1 16S ribosomal RNA, partial sequence"	329	329	328	99.696	603	3.21e-172	326	1776391	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;g__Romboutsia;s__Romboutsia timonensis"	"Romboutsia_timonensis"	"Romboutsia_timonensis;329;99.696"	1	TRUE	TRUE	TRUE
"4341830a92aacecc15fda36fdb3f894d"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	332	332	332	100	614	1.5e-175	332	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;332;100"	1	TRUE	TRUE	TRUE
"437690e3915b0a3b432fdd4fc5860fde"	84024	"NR_026491.1"	"Clostridium disporicum strain DS1 16S ribosomal RNA, partial sequence"	208	196	194	98.98	351	7.8e-97	190	84024	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	"Clostridium_disporicum"	"Clostridium_disporicum;Clostridium_saudiense;196;98.98"	1.06122448979592	TRUE	TRUE	TRUE
"4451f128ee4f644bdbf96150bfefeaeb"	1441714	"NR_178798.1"	"Paraburkholderia insulsa strain DSM 28142 16S ribosomal RNA, partial sequence"	331	331	331	100	612	5.37e-175	331	1441714	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia insulsa"	"Paraburkholderia_insulsa"	"Paraburkholderia_insulsa;Pseudomonas_allii;Pseudomonas_azotoformans;Pseudomonas_costantinii;Pseudomonas_edaphica;Pseudomonas_extremorientalis;Pseudomonas_kairouanensis;Pseudomonas_lactis;Pseudomonas_lurida;Pseudomonas_paracarnis;Pseudomonas_paralactis;Pseudomonas_pisciculturae;Pseudomonas_poae;Pseudomonas_simiae;Pseudomonas_tolaasii;Pseudomonas_trivialis;331;100"	1	TRUE	TRUE	TRUE
"44e542a340b7557e0b34975d3371dc27"	1650661	"NR_179410.1"	"Clostridium phoceensis strain GD3 16S ribosomal RNA, partial sequence"	331	331	329	99.396	601	1.16e-171	325	1650661	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis"	"Clostridium_phoceensis"	"Clostridium_phoceensis;331;99.396"	1	TRUE	TRUE	TRUE
"45393af8759e4007a353426c542a54fa"	1650661	"NR_179410.1"	"Clostridium phoceensis strain GD3 16S ribosomal RNA, partial sequence"	331	331	322	97.281	562	5.49e-160	304	1650661	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis"	"Clostridium_phoceensis"	"Clostridium_phoceensis;Intestinimonas_gabonensis;Pseudoflavonifractor_gallinarum;331;97.281"	1	TRUE	TRUE	TRUE
"45edbfee65f6325d96bcffda1973f09f"	380021	"NR_114749.1"	"Pseudomonas protegens strain CHA0 16S ribosomal RNA, partial sequence"	331	331	331	100	612	5.37e-175	331	380021	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas protegens"	"Pseudomonas_protegens"	"Pseudomonas_protegens;Pseudomonas_sesami;331;100"	1	TRUE	TRUE	TRUE
"45f3bacebb7717f8212142110c58db8c"	29347	"NR_028785.1"	"[Clostridium] scindens strain ATCC 35704 16S ribosomal RNA, partial sequence"	331	331	323	97.583	568	1.18e-161	307	29347	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] scindens"	"[Clostridium]_scindens"	"[Clostridium]_scindens;331;97.583"	1	TRUE	TRUE	TRUE
"4617357625f7cd0cca1fdf0fa2ca65f6"	29347	"NR_028785.1"	"[Clostridium] scindens strain ATCC 35704 16S ribosomal RNA, partial sequence"	331	331	326	98.489	584	1.17e-166	316	29347	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] scindens"	"[Clostridium]_scindens"	"[Clostridium]_scindens;331;98.489"	1	TRUE	TRUE	TRUE
"46472dcba7ac1f95121c049f6822983d"	2735723	"NR_181198.1"	"Turicibacter bilis strain MMM721 16S ribosomal RNA, partial sequence"	360	342	336	98.246	599	4.58e-171	324	2735723	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	"Turicibacter_bilis"	"Turicibacter_bilis;342;98.246"	1.05263157894737	TRUE	TRUE	TRUE
"4655e49f43872d49b0bd1c8a0678067e"	1650661	"NR_179410.1"	"Clostridium phoceensis strain GD3 16S ribosomal RNA, partial sequence"	284	284	281	98.944	508	6.14e-144	275	1650661	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis"	"Clostridium_phoceensis"	"Clostridium_phoceensis;Intestinimonas_gabonensis;284;98.944"	1	TRUE	TRUE	TRUE
"46613a12b67c338a229a22d27694b5a9"	29347	"NR_028785.1"	"[Clostridium] scindens strain ATCC 35704 16S ribosomal RNA, partial sequence"	300	300	291	97	505	8.43e-143	273	29347	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] scindens"	"[Clostridium]_scindens"	"[Clostridium]_scindens;300;97"	1	TRUE	TRUE	TRUE
"46ac62c6cba3cdb504b2c80ba8a34ebc"	84024	"NR_026491.1"	"Clostridium disporicum strain DS1 16S ribosomal RNA, partial sequence"	321	321	318	99.065	577	1.9e-164	312	84024	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	"Clostridium_disporicum"	"Clostridium_disporicum;Clostridium_saudiense;321;99.065"	1	TRUE	TRUE	TRUE
"46f3db480c8695443255716fe28ee0bc"	1579	"NR_117812.1"	"Lactobacillus acidophilus strain JCM 1132 16S ribosomal RNA, partial sequence"	218	218	218	100	403	2.24e-112	218	1579	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus acidophilus"	"Lactobacillus_acidophilus"	"Lactobacillus_acidophilus;Lactobacillus_amylovorus;Lactobacillus_crispatus;Lactobacillus_gasseri;Lactobacillus_hamsteri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_kalixensis;Lactobacillus_kitasatonis;Lactobacillus_paragasseri;Lactobacillus_rodentium;Lactobacillus_taiwanensis;Lactobacillus_ultunensis;218;100"	1	TRUE	TRUE	TRUE
"470b328e3f7e4cacccad10ede35b050c"	487175	"NR_041667.1"	"Parasutterella excrementihominis strain YIT 11859 16S ribosomal RNA, partial sequence"	330	330	329	99.697	604	8.96e-173	327	487175	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella excrementihominis"	"Parasutterella_excrementihominis"	"Parasutterella_excrementihominis;330;99.697"	1	TRUE	TRUE	TRUE
"470b63a25807e9e750d40cb02fc54637"	160404	"NR_025651.1"	"Anaerotignum lactatifermentans strain G17 16S ribosomal RNA, partial sequence"	328	325	321	98.769	579	5.4e-165	313	160404	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Anaerotignum;s__Anaerotignum lactatifermentans"	"Anaerotignum_lactatifermentans"	"Anaerotignum_lactatifermentans;325;98.769"	1.00923076923077	TRUE	TRUE	TRUE
"472349075ac972241b8b5c112af3bcbe"	90371	"NR_074910.1"	"Salmonella enterica subsp. enterica serovar Typhimurium strain LT2 16S ribosomal RNA, partial sequence"	325	325	325	100	601	1.14e-171	325	90371	"k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica"	"Salmonella_enterica"	"Salmonella_enterica;325;100"	1	TRUE	TRUE	TRUE
"4773217340157ca292e328e6c5a950a0"	2735723	"NR_181198.1"	"Turicibacter bilis strain MMM721 16S ribosomal RNA, partial sequence"	200	200	196	98	348	9.65e-96	188	2735723	"k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis"	"Turicibacter_bilis"	"Turicibacter_bilis;Turicibacter_sanguinis;200;98"	1	TRUE	TRUE	TRUE
"48083b4cdc231a7705f3f31f4c88c95e"	260554	"NR_115283.1"	"Bacillus halotolerans strain CR-119 16S ribosomal RNA, partial sequence"	332	326	320	98.16	569	3.29e-162	308	260554	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus halotolerans"	"Bacillus_halotolerans"	"Bacillus_halotolerans;Bacillus_mojavensis;326;98.16"	1.01840490797546	TRUE	TRUE	TRUE
"48319404959eb9f8e34bcc4538db9a7a"	324831	"NR_075051.2"	"Lactobacillus gasseri ATCC 33323 = JCM 1131 16S ribosomal RNA, complete sequence"	359	340	340	100	628	5.82e-180	340	324831	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	"Lactobacillus_gasseri"	"Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_paragasseri;Lactobacillus_taiwanensis;340;100"	1.05588235294118	TRUE	TRUE	TRUE
"4833a283b3ac0960e91916525e9ec294"	1417852	"NR_144611.1"	"Flintibacter butyricus strain BLS21 16S ribosomal RNA, partial sequence"	200	200	200	100	370	2.06e-102	200	1417852	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Flintibacter;s__Flintibacter butyricus"	"Flintibacter_butyricus"	"Flintibacter_butyricus;200;100"	1	TRUE	TRUE	TRUE
"4851645156b6745cb09ecb52961df0e8"	1776391	"NR_144740.1"	"Romboutsia timonensis strain DR1 16S ribosomal RNA, partial sequence"	329	329	329	100	608	6.91e-174	329	1776391	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptostreptococcaceae;g__Romboutsia;s__Romboutsia timonensis"	"Romboutsia_timonensis"	"Romboutsia_timonensis;329;100"	1	TRUE	TRUE	TRUE
"489148b93ca8542d3bf7c6fa77fde1fa"	260554	"NR_115283.1"	"Bacillus halotolerans strain CR-119 16S ribosomal RNA, partial sequence"	224	224	224	100	414	1.07e-115	224	260554	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus halotolerans"	"Bacillus_halotolerans"	"Bacillus_halotolerans;Bacillus_mojavensis;224;100"	1	TRUE	TRUE	TRUE
"489a215b072d024f4e320937f958764c"	55508	"NR_114134.1"	"Janthinobacterium agaricidamnosum strain NBRC 102515 16S ribosomal RNA, partial sequence"	330	330	330	100	610	1.93e-174	330	55508	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Janthinobacterium;s__Janthinobacterium agaricidamnosum"	"Janthinobacterium_agaricidamnosum"	"Janthinobacterium_agaricidamnosum;Janthinobacterium_aquaticum;Janthinobacterium_lividum;Janthinobacterium_rivuli;Janthinobacterium_svalbardensis;Janthinobacterium_violaceinigrum;330;100"	1	TRUE	TRUE	TRUE
"48aa85bf2db459666cb63d9e053aed93"	1469948	"NR_156081.1"	"Kineothrix alysoides strain KNHs209 16S ribosomal RNA, partial sequence"	332	334	324	97.006	558	7.12e-159	302	1469948	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix alysoides"	"Kineothrix_alysoides"	"Kineothrix_alysoides;334;97.006"	0.994011976047904	TRUE	TRUE	TRUE
"48b71c6c0138f3020d2e7e5fc5c65522"	2126740	"NR_179173.1"	"Clostridium fessum strain SNUG30386 16S ribosomal RNA, partial sequence"	272	272	265	97.426	464	1.29e-130	251	2126740	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium fessum"	"Clostridium_fessum"	"Clostridium_fessum;Lachnoclostridium_edouardi;272;97.426"	1	TRUE	TRUE	TRUE
"4905e73c65617837d1510603217237f1"	324831	"NR_075051.2"	"Lactobacillus gasseri ATCC 33323 = JCM 1131 16S ribosomal RNA, complete sequence"	219	219	219	100	405	6.25e-113	219	324831	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	"Lactobacillus_gasseri"	"Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_paragasseri;Lactobacillus_taiwanensis;219;100"	1	TRUE	TRUE	TRUE
"49603a4b69d1f979406dd09581414e75"	1441714	"NR_178798.1"	"Paraburkholderia insulsa strain DSM 28142 16S ribosomal RNA, partial sequence"	331	331	331	100	612	5.37e-175	331	1441714	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia insulsa"	"Paraburkholderia_insulsa"	"Paraburkholderia_insulsa;Pseudomonas_allii;Pseudomonas_azotoformans;Pseudomonas_costantinii;Pseudomonas_edaphica;Pseudomonas_extremorientalis;Pseudomonas_kairouanensis;Pseudomonas_lactis;Pseudomonas_lurida;Pseudomonas_paracarnis;Pseudomonas_paralactis;Pseudomonas_pisciculturae;Pseudomonas_poae;Pseudomonas_simiae;Pseudomonas_tolaasii;Pseudomonas_trivialis;331;100"	1	TRUE	TRUE	TRUE
"497942dc3ce65e72ccf786ddcb79b4fc"	1930060	"NR_158011.1"	"Arenivirga flava strain HIs16-32 16S ribosomal RNA, partial sequence"	333	333	333	100	616	4.18e-176	333	1930060	"k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Arenivirga;s__Arenivirga flava"	"Arenivirga_flava"	"Arenivirga_flava;333;100"	1	TRUE	TRUE	TRUE
"4995579f7f82a7abd32b79a41e2f8ef8"	84024	"NR_026491.1"	"Clostridium disporicum strain DS1 16S ribosomal RNA, partial sequence"	366	349	343	98.281	610	2.15e-174	330	84024	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	"Clostridium_disporicum"	"Clostridium_disporicum;Clostridium_saudiense;349;98.281"	1.0487106017192	TRUE	TRUE	TRUE
"49997aca0e1f331a2c39d38c807fe230"	2060666	"NR_153708.1"	"Saccharibacillus endophyticus strain JM-1350 16S ribosomal RNA, partial sequence"	331	331	331	100	612	5.37e-175	331	2060666	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Saccharibacillus;s__Saccharibacillus endophyticus"	"Saccharibacillus_endophyticus"	"Saccharibacillus_endophyticus;331;100"	1	TRUE	TRUE	TRUE
"49ac17ba584fe2b6cc780869b6c5977a"	84024	"NR_026491.1"	"Clostridium disporicum strain DS1 16S ribosomal RNA, partial sequence"	200	200	197	98.5	353	2.07e-97	191	84024	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	"Clostridium_disporicum"	"Clostridium_disporicum;Clostridium_saudiense;200;98.5"	1	TRUE	TRUE	TRUE
"49c92d717468f19d889804d9839df478"	446660	"NR_121696.1"	"Adlercreutzia equolifaciens strain DSM 19450 16S ribosomal RNA, partial sequence"	328	328	325	99.085	590	2.49e-168	319	446660	"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia equolifaciens"	"Adlercreutzia_equolifaciens"	"Adlercreutzia_equolifaciens;Adlercreutzia_hattorii;328;99.085"	1	TRUE	TRUE	TRUE
"49d710883df25179fc0b1ab6a168bb6f"	1650661	"NR_179410.1"	"Clostridium phoceensis strain GD3 16S ribosomal RNA, partial sequence"	316	316	312	98.734	562	5.22e-160	304	1650661	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis"	"Clostridium_phoceensis"	"Clostridium_phoceensis;Intestinimonas_gabonensis;316;98.734"	1	TRUE	TRUE	TRUE
"4afb380a007e411156020f37e7fe976e"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	307	307	307	100	568	1.09e-161	307	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;307;100"	1	TRUE	TRUE	TRUE
"4bd211cbcbe46dcacc41ad67433c789b"	84024	"NR_026491.1"	"Clostridium disporicum strain DS1 16S ribosomal RNA, partial sequence"	331	331	328	99.094	595	5.41e-170	322	84024	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridium disporicum"	"Clostridium_disporicum"	"Clostridium_disporicum;Clostridium_saudiense;331;99.094"	1	TRUE	TRUE	TRUE
"4c0da8f04ba1d3fb133932652ae62680"	324831	"NR_075051.2"	"Lactobacillus gasseri ATCC 33323 = JCM 1131 16S ribosomal RNA, complete sequence"	358	339	339	100	627	2.09e-179	339	324831	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri"	"Lactobacillus_gasseri"	"Lactobacillus_gasseri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_paragasseri;Lactobacillus_taiwanensis;339;100"	1.05604719764012	TRUE	TRUE	TRUE
"4c66f59536ede38776e10e5981029160"	446660	"NR_121696.1"	"Adlercreutzia equolifaciens strain DSM 19450 16S ribosomal RNA, partial sequence"	328	328	324	98.78	584	1.16e-166	316	446660	"k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia equolifaciens"	"Adlercreutzia_equolifaciens"	"Adlercreutzia_equolifaciens;Adlercreutzia_hattorii;328;98.78"	1	TRUE	TRUE	TRUE
"4c6e7733ed0bf8d860347934d6a301c8"	2108523	"NR_173697.1"	"Lawsonibacter asaccharolyticus strain 3BBH22 16S ribosomal RNA, partial sequence"	331	331	324	97.885	573	2.54e-163	310	2108523	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter asaccharolyticus"	"Lawsonibacter_asaccharolyticus"	"Lawsonibacter_asaccharolyticus;331;97.885"	1	TRUE	TRUE	TRUE
"4ce61f2a3294b861a75bdfa7206a2e63"	1579	"NR_117812.1"	"Lactobacillus acidophilus strain JCM 1132 16S ribosomal RNA, partial sequence"	200	182	182	100	337	2.09e-92	182	1579	"k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus acidophilus"	"Lactobacillus_acidophilus"	"Lactobacillus_acidophilus;Lactobacillus_amylovorus;Lactobacillus_crispatus;Lactobacillus_gasseri;Lactobacillus_hamsteri;Lactobacillus_hominis;Lactobacillus_johnsonii;Lactobacillus_kalixensis;Lactobacillus_kitasatonis;Lactobacillus_paragasseri;Lactobacillus_rodentium;Lactobacillus_taiwanensis;Lactobacillus_ultunensis;182;100"	1.0989010989011	TRUE	TRUE	TRUE
"4d2632df4e40e721d6df5554bf4c5f3e"	2763669	"NR_181395.1"	"Qiania dongpingensis strain NSJ-38 16S ribosomal RNA, partial sequence"	332	332	324	97.59	569	3.29e-162	308	2763669	"k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Qiania;s__Qiania dongpingensis"	"Qiania_dongpingensis"	"Qiania_dongpingensis;332;97.59"	1	TRUE	TRUE	TRUE
"4d45bb2b0ad0c9fda817a39c7416488d"	239935	"NR_074436.1"	"Akkermansia muciniphila strain ATCC BAA-835 16S ribosomal RNA, partial sequence"	225	225	225	100	416	2.98e-116	225	239935	"k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila"	"Akkermansia_muciniphila"	"Akkermansia_muciniphila;225;100"	1	TRUE	TRUE	TRUE
"4d7f613d12ad0c13e270ff08875aeedf"	260554	"NR_115283.1"	"Bacillus halotolerans strain CR-119 16S ribosomal RNA, partial sequence"	285	285	285	100	527	1.7e-149	285	260554	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus halotolerans"	"Bacillus_halotolerans"	"Bacillus_halotolerans;Bacillus_mojavensis;285;100"	1	TRUE	TRUE	TRUE
"4e57ca3db1f2f995bf17590c413ee522"	431058	"NR_042614.1"	"Pelomonas aquatica strain CCUG 52575 16S ribosomal RNA, partial sequence"	330	330	330	100	610	1.93e-174	330	431058	"k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Pelomonas;s__Pelomonas aquatica"	"Pelomonas_aquatica"	"Pelomonas_aquatica;330;100"	1	TRUE	TRUE	TRUE
"4eb7766333f9df8e30f2589cc73cc9df"	260554	"NR_115283.1"	"Bacillus halotolerans strain CR-119 16S ribosomal RNA, partial sequence"	332	326	319	97.853	564	1.53e-160	305	260554	"k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus halotolerans"	"Bacillus_halotolerans"	"Bacillus_halotolerans;Bacillus_mojavensis;326;97.853"	1.01840490797546	TRUE	TRUE	TRUE
